0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0203838683941933e-08,1.2964129822196076e-07,2.9482638672122676e-07,0.0,1.8520185460280105e-08,0.0,0.0,0.0,0.0,0.0
1.9682212502305932e-07,1.742399221998998e-06,1.6928997166566076e-06,1.575184365913807e-06,1.905970390672927e-06,1.0177059760889023e-06,2.7821689055009925e-07,1.4624326181661535e-07,3.297553271690136e-08,3.297553271690136e-08
5.70762055946963e-07,1.965911079033524e-06,1.362432028705544e-06,2.344821445417684e-06,2.6609581143747057e-06,1.9222490134610106e-06,5.892353986157413e-07,3.190005809915945e-07,8.023779650884866e-08,8.023779650884866e-08
3.096065326032447e-07,4.467783739089265e-07,9.71454710943105e-07,1.719399651831305e-06,1.9746931887319997e-06,1.441582664622014e-06,8.272616335084245e-07,5.215505688880718e-07,5.482591569093057e-08,5.482591569093057e-08
5.817389374737016e-07,4.071540310014626e-07,9.445133818196438e-07,1.3116195704644543e-06,1.5648124333348653e-06,1.2131253470365126e-06,4.211176571730316e-07,2.273649822895099e-07,3.856121729962827e-08,3.856121729962827e-08
6.806134448271956e-09,0.0,8.043613438866857e-08,1.6149100827263458e-07,1.8809680657042495e-07,2.6047768382821905e-07,1.2436663855478755e-07,4.3311764670821535e-08,0.0,0.0
1.3547534039421078e-07,0.0,8.199730673748505e-08,1.4431596331882201e-07,6.702263660927885e-08,4.1354704619221835e-08,2.8901405950764955e-08,4.154577105422464e-08,4.4991263667442815e-08,4.4991263667442815e-08
1.3986194471414037e-08,0.0,1.118895557713123e-07,1.3986194471414038e-07,2.7972388942828074e-08,0.0,0.0,0.0,0.0,0.0
1.3986194471414037e-08,0.0,1.118895557713123e-07,1.3986194471414038e-07,2.7972388942828074e-08,0.0,0.0,0.0,0.0,0.0
